,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5
0,2012-09-04,71.5,70.4000015258789,71.5,70.87000274658203,3916400.0,58.57303237915039,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,71.68714250837054,70.76238032749721,70.87000274658203,70.87000274658203,0.0,0.9851740385797956,72.7327284046568,68.79203225033763,70.87000274658203,69.87000274658203,4.246636411874248,0.0,70.87000274658203,99.93845198685013,102.50991199779457,101.92807138134836,70.87000274658203,70.87000274658203,11.336563,1.1171077,0.59951,0.01691823,-0.5156827
1,2012-09-05,72.05000305175781,71.11000061035156,71.37999725341797,71.91999816894531,4946900.0,59.44084930419922,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,71.68714250837054,70.76238032749721,71.4151926774245,71.43875026702881,0.02355758960430876,0.9851740385797956,72.7327284046568,68.79203225033763,71.65749931335448,70.91999816894531,4.261552455387413,0.20345882651973013,71.91999816894531,99.63447056551979,101.76101112046273,100.9637243173743,71.91999816894531,71.91999816894531,11.303604,1.1444602,0.75434947,-0.09687657,-0.8205334
2,2012-09-06,73.2699966430664,72.37000274658203,72.37000274658203,72.81999969482422,4358800.0,60.18468475341797,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,71.68714250837054,70.76238032749721,71.91992619920093,71.97785223769259,0.05792603849165801,0.9851740385797956,72.7327284046568,68.79203225033763,72.46230726975661,71.81999969482422,4.274162984548761,0.3812324857553437,72.81999969482422,99.3312530220211,101.01237299562099,100.00074718195202,72.81999969482422,72.81999969482422,11.02089,0.96118855,0.32908875,-0.36773828,-1.11351
3,2012-09-07,73.02999877929688,72.55000305175781,72.87000274658203,72.88999938964844,3080400.0,60.24256134033203,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,71.68714250837054,70.76238032749721,72.19111627145945,72.26578144643499,0.07466517497553582,0.9851740385797956,72.7327284046568,68.79203225033763,72.75099945068358,71.88999938964844,4.275137164505703,0.0,72.88999938964844,99.02884491662182,100.26440732155588,99.03999674187556,72.88999938964844,72.88999938964844,10.897827,0.75696695,-0.20279957,-0.2360064,-0.3243427
4,2012-09-10,72.31999969482422,70.80999755859375,72.30999755859375,71.08000183105469,8354500.0,58.74660873413086,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,71.68714250837054,70.76238032749721,71.93344424982817,71.94360936288481,0.010165113056643804,0.9851740385797956,72.7327284046568,68.79203225033763,71.63239773837003,70.08000183105469,4.249637472756199,0.0,71.08000183105469,98.72729193423227,99.51752385070431,98.0823275145846,71.08000183105469,71.08000183105469,11.191874,0.99779636,0.5106804,0.49768156,0.06794626
5,2012-09-11,71.66999816894531,71.1500015258789,71.19000244140625,71.2699966430664,3951300.0,58.90364074707031,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,71.68714250837054,70.76238032749721,71.80056098566206,71.77988603333544,-0.020674952326643847,0.9851740385797956,72.7327284046568,68.79203225033763,71.39046513903274,70.26999664306639,4.252344917432175,0.0,71.2699966430664,98.4266398772972,98.77213203610536,97.12859038559994,71.2699966430664,71.2699966430664,11.067616,0.9140189,0.055443987,0.093232095,-0.41820097
6,2012-09-12,71.68000030517578,70.80000305175781,71.43000030517578,70.95999908447266,4400800.0,58.647422790527344,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,71.68714250837054,70.76238032749721,71.65107140889292,71.59693112926225,-0.05414027963067269,0.9851740385797956,72.7327284046568,68.79203225033763,71.10335648965095,69.95999908447266,4.247923637063962,0.8667143144438825,70.95999908447266,98.12693465864548,98.02864067618886,96.17963122548059,70.95999908447266,70.95999908447266,11.096361,0.75351244,0.10006591,-0.2899567,-2.2697225
7,2012-09-13,71.98999786376953,70.44000244140625,70.68000030517578,71.58000183105469,5314100.0,59.15985870361328,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,71.78857094900948,70.76238032749721,71.63962033891802,71.59339824565939,-0.0462220932586348,0.9851740385797956,72.7327284046568,68.79203225033763,71.42116849015397,70.58000183105469,4.256746844190092,0.8426855537069294,71.58000183105469,97.82822229429372,97.28745755815413,95.23628950859077,71.58000183105469,71.58000183105469,11.030388,0.70174396,-0.0979934,-0.3534404,-1.9699209
8,2012-09-14,72.43000030517578,71.0,72.0199966430664,71.27999877929688,6530200.0,58.911888122558594,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,71.69714246477399,70.76238032749721,71.5863165290327,71.5313966763938,-0.05491985263891763,0.9851740385797956,72.7327284046568,68.79203225033763,71.32705056789675,70.27999877929689,4.252487245949757,0.00906318940070772,71.27999877929688,97.53054889620294,96.54898910019794,94.29939693601357,71.27999877929688,71.27999877929688,10.91948,0.6721371,-0.2429676,0.40647542,-0.04671566
9,2012-09-18,70.45999908447266,69.55999755859375,69.86000061035156,70.44999694824219,5490300.0,58.22591018676758,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,71.3585706438337,70.76238032749721,71.42951548632746,71.32647184818902,-0.10304363813843054,0.9851740385797956,72.7327284046568,68.79203225033763,70.74233825263931,69.44999694824219,4.240607025258555,0.0,70.44999694824219,96.93850388255319,95.08181283976894,92.44823894738934,70.44999694824219,70.44999694824219,11.114349,0.68532056,-0.34954253,0.27311292,-0.10567369
