,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
0,2012-09-04,5.579999923706055,5.510000228881836,5.539999961853027,5.554999828338623,221476,5.554999828338623,37.0099983215332,15.510000228881836,0.1514,17.98,2043.6490478515625,13035.9404296875,3075.06005859375,1404.93994140625,8775.509765625,19429.91015625,3399.0400390625,6932.580078125,78.35,6.3465,5.665714195796419,5.586666652134489,5.554999828338623,5.554999828338623,0.0,0.16657936111055313,5.919825374355593,5.253507929913381,5.554999828338623,4.554999828338623,1.5162254930255594,0.0,5.554999828338623,6.502384913296081,6.453164873299253,6.412715492199804,5.554999828338623,5.554999828338623,7.6261296,-3.4963717,0.16647407,0.61503965,1.0808191,-0.81537724
1,2012-09-05,5.590000152587892,5.559999942779541,5.590000152587892,5.570000171661377,313082,5.570000171661377,37.11000061035156,15.68000030517578,0.1514,17.74,2037.6810302734373,13047.48046875,3069.27001953125,1403.43994140625,8679.8203125,19145.0703125,3405.7900390625,6964.68994140625,78.34,6.3489,5.665714195796419,5.586666652134489,5.5627884681408215,5.563125014305115,0.0003365461642932388,0.16657936111055313,5.919825374355593,5.253507929913381,5.5662500858306885,4.570000171661377,1.5195132424687772,0.0,5.570000171661377,6.489144391346545,6.4271480245987,6.3772287946066175,5.570000171661377,5.570000171661377,7.598049,-3.536229,0.17074925,0.70021814,1.0869988,-0.7859681
2,2012-09-06,5.690000057220459,5.539999961853027,5.590000152587892,5.664999961853027,583876,5.664999961853027,38.68999862670898,16.25,0.1529,15.6,2051.91796875,13292.0,3135.81005859375,1432.1199951171875,8680.5703125,19209.30078125,3509.8798828125,7167.330078125,78.96,6.3428,5.665714195796419,5.586666652134489,5.599512065438111,5.602886829860768,0.003374764422656717,0.16657936111055313,5.919825374355593,5.253507929913381,5.634615384615384,4.664999961853027,1.5400878261220354,0.0,5.664999961853027,6.475891920171037,6.401036162753058,6.341726869925256,5.664999961853027,5.664999961853027,7.261924,-3.2715003,-0.0122057805,0.6065986,1.2141671,-0.556277
3,2012-09-07,5.699999809265138,5.639999866485598,5.6599998474121085,5.699999809265138,538350,5.699999809265138,39.29999923706055,17.079999923706055,0.1524,14.38,2127.761962890625,13306.6396484375,3136.419921875,1437.9200439453125,8871.650390625,19802.16015625,3519.050048828125,7214.5,78.14,6.3428,5.665714195796419,5.586666652134489,5.627604047339988,5.633541602238842,0.0059375548988551685,0.16657936111055313,5.919825374355593,5.253507929913381,5.678749871253968,4.699999809265138,1.5475624681341265,0.0,5.699999809265138,6.462629587500478,6.374842028763792,6.306238285063497,5.699999809265138,5.699999809265138,7.105378,-3.0958052,-0.20228092,0.2824483,1.3253752,-0.44152033
4,2012-09-10,5.75,5.699999809265138,5.730000019073486,5.699999809265138,342963,5.699999809265138,38.7599983215332,16.610000610351562,0.1524,16.28,2134.89306640625,13254.2900390625,3104.02001953125,1429.0799560546875,8869.3701171875,19827.169921875,3506.050048828125,7213.7001953125,78.24,6.3375,5.665714195796419,5.586666652134489,5.644392923133911,5.6515980595678075,0.007205136433894309,0.16657936111055313,5.919825374355593,5.253507929913381,5.692975036368883,4.699999809265138,1.5475624681341265,0.0,5.699999809265138,6.449359483538662,6.348578506149822,6.270791573744702,5.699999809265138,5.699999809265138,7.126829,-3.2504346,-0.094362766,0.37797427,1.1097077,-0.59920686
5,2012-09-11,5.760000228881836,5.6599998474121085,5.690000057220459,5.739999771118164,642226,5.739999771118164,39.599998474121094,17.25,0.1524,16.41,2120.553955078125,13323.3603515625,3104.530029296875,1433.56005859375,8807.3798828125,19857.880859375,3537.300048828125,7310.10986328125,77.78,6.3349,5.665714195796419,5.586666652134489,5.663542212252293,5.673084326271304,0.009542114019011729,0.16657936111055313,5.919825374355593,5.253507929913381,5.724367922478981,4.739999771118164,1.5560370874196767,0.0,5.739999771118164,6.43608370043442,6.322258608416865,6.235415194393848,5.739999771118164,5.739999771118164,7.022008,-3.139666,-0.16503501,0.6649393,1.0584393,-0.55474496
6,2012-09-12,5.739999771118164,5.695000171661378,5.71999979019165,5.730000019073486,355151,5.730000019073486,39.91999816894531,17.420000076293945,0.1524,15.8,2126.553955078125,13333.349609375,3114.31005859375,1436.56005859375,8959.9599609375,20075.390625,3543.7900390625,7343.52978515625,77.86,6.3261,5.665714195796419,5.586666652134489,5.675361388687304,5.685784863987298,0.010423475299992544,0.16657936111055313,5.919825374355593,5.253507929913381,5.728124371168272,4.730000019073486,1.5539252065362912,0.0,5.730000019073486,6.422804331751133,6.295895466282814,6.200137488184082,5.730000019073486,5.730000019073486,7.0098944,-3.073571,-0.18852213,0.24578361,1.091038,-0.52865523
7,2012-09-13,5.760000228881836,5.619999885559082,5.630000114440918,5.75,350244,5.75,41.400001525878906,17.899999618530273,0.1524,14.05,2110.37890625,13539.8603515625,3155.830078125,1459.989990234375,8995.150390625,20047.630859375,3502.090087890625,7310.31982421875,77.41,6.3294,5.693571363176618,5.586666652134489,5.687387518389605,5.69918557311844,0.01179805472883455,0.16657936111055313,5.919825374355593,5.253507929913381,5.742710346855768,4.75,1.55814461804655,0.0,5.75,6.4095234719338885,6.269502314674777,6.164986637315823,5.75,5.75,6.95073,-2.97017,-0.22305197,-0.065879956,1.2580724,-0.38103694
8,2012-09-14,5.849999904632568,5.739999771118164,5.800000190734862,5.800000190734862,555000,5.800000190734862,41.56999969482422,18.239999771118164,0.1539,14.51,2123.846923828125,13593.3701171875,3183.949951171875,1465.77001953125,9159.3896484375,20629.779296875,3581.580078125,7412.1298828125,78.22,6.3145,5.726428508758545,5.586666652134489,5.704079188610077,5.719130292775043,0.015051104164965247,0.16657936111055313,5.919825374355593,5.253507929913381,5.780905516624157,4.800000190734862,1.568615957650274,0.0,5.800000190734862,6.396243215774274,6.243092479513974,6.129990623600397,5.800000190734862,5.800000190734862,6.696348,-2.7920341,-0.40869978,0.14094944,1.1354362,-0.3612788
9,2012-09-18,5.75,5.710000038146973,5.739999771118164,5.739999771118164,314234,5.739999771118164,41.2599983215332,17.6299991607666,0.1519,14.18,2059.54296875,13564.6396484375,3177.800048828125,1459.3199462890625,9123.76953125,20601.9296875,3512.68994140625,7347.68994140625,78.59,6.3187,5.737142767224992,5.586666652134489,5.709035879392375,5.723085050810258,0.01404917141788342,0.16657936111055313,5.919825374355593,5.253507929913381,5.753634557784079,4.739999771118164,1.5560370874196767,0.0,5.739999771118164,6.369692892101005,6.190276436551317,6.060573787137227,5.739999771118164,5.739999771118164,6.9165096,-2.8693676,-0.33447313,-0.14279959,1.2025722,-0.3730434
10,2012-09-19,5.840000152587893,5.78000020980835,5.78000020980835,5.78000020980835,333903,5.78000020980835,41.34000015258789,17.569999694824222,0.1519,13.88,2067.8310546875,13577.9599609375,3182.6201171875,1461.050048828125,9232.2099609375,20841.91015625,3531.820068359375,7390.759765625,78.4,6.3091,5.748571395874023,5.586666652134489,5.718239975528859,5.733499152585496,0.015259177056637263,0.16657936111055313,5.919825374355593,5.253507929913381,5.771211758357405,4.78000020980835,1.564440590396324,0.0,5.78000020980835,6.3564270110574554,6.1638972140036365,6.026207559021707,5.78000020980835,5.78000020980835,6.81238,-2.8315923,-0.44818512,-0.19763337,1.2137643,-0.33690006
