Date, sentiment
2012-11-14,0.9407117578277624
2012-12-06,0.4309941965383364
2013-02-21,0.33573738009629484
2013-09-06,0.4614767046159326
2013-10-28,0.2541523641448993
2013-11-21,-0.245516464009091
2014-01-23,-0.8251487930078552
2014-02-24,-0.839531200490925
2014-03-10,0.5880368528050302
2014-05-28,-0.30136102544995746
2014-08-27,0.7704021608281346
2014-10-17,-0.7035117846701477
2014-11-24,-0.08597850781463534
2015-03-11,0.04231543075076916
2015-04-08,-0.18735228152564387
2015-05-20,-0.2939213346097367
2015-06-30,-0.7876718922061139
2015-07-08,0.5148924781746258
2015-08-17,-0.20703337078218242
2015-11-03,-0.03456552337262142
2015-11-23,-0.5459531766381528
2015-11-27,0.3030866359156379
2016-03-24,0.22176222970408732
2016-06-15,0.06783626797048803
2016-08-25,-0.8309879233644341
2016-08-29,0.7725344537942846
